id,domain_id,domain_code,title_es,title_en,objective,requirement,minimum_profile,evidence,owner_examples,aadapt_tactics,nist_csf2,owasp_alignment,status
CSPTF-CTRL-INF-007,CSPTF-DOM-15,INF,"Red, exposición y protección perimetral",,"Asegurar que red, exposición y protección perimetral se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar red, exposición y protección perimetral, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con red, exposición y protección perimetral.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Execution; Privilege Escalation; Credential Access; Lateral Movement; Impact,PR; DE; RC,OWASP DevSecOps and supply-chain practices,draft
CSPTF-CTRL-INF-008,CSPTF-DOM-15,INF,"Respaldo, continuidad y recuperación",,"Asegurar que respaldo, continuidad y recuperación se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar respaldo, continuidad y recuperación, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP4,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con respaldo, continuidad y recuperación.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Execution; Privilege Escalation; Credential Access; Lateral Movement; Impact,PR; DE; RC,OWASP DevSecOps and supply-chain practices,draft
CSPTF-CTRL-IAM-001,CSPTF-DOM-16,IAM,Gobierno del ciclo de identidad,,"Asegurar que gobierno del ciclo de identidad se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar gobierno del ciclo de identidad, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con gobierno del ciclo de identidad.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-IAM-002,CSPTF-DOM-16,IAM,MFA resistente y autenticación fuerte,,"Asegurar que mfa resistente y autenticación fuerte se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar mfa resistente y autenticación fuerte, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con mfa resistente y autenticación fuerte.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-IAM-003,CSPTF-DOM-16,IAM,Mínimo privilegio y acceso just-in-time,,"Asegurar que mínimo privilegio y acceso just-in-time se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar mínimo privilegio y acceso just-in-time, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con mínimo privilegio y acceso just-in-time.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-IAM-004,CSPTF-DOM-16,IAM,Segregación de funciones críticas,,"Asegurar que segregación de funciones críticas se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar segregación de funciones críticas, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con segregación de funciones críticas.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-IAM-005,CSPTF-DOM-16,IAM,"PAM, sesiones y cuentas break-glass",,"Asegurar que pam, sesiones y cuentas break-glass se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar pam, sesiones y cuentas break-glass, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con pam, sesiones y cuentas break-glass.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-IAM-006,CSPTF-DOM-16,IAM,Identidades de máquina y workloads,,"Asegurar que identidades de máquina y workloads se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar identidades de máquina y workloads, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con identidades de máquina y workloads.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-IAM-007,CSPTF-DOM-16,IAM,Monitoreo de comportamiento privilegiado,,"Asegurar que monitoreo de comportamiento privilegiado se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar monitoreo de comportamiento privilegiado, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con monitoreo de comportamiento privilegiado.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-IAM-008,CSPTF-DOM-16,IAM,Gestión de terceros y salida segura,,"Asegurar que gestión de terceros y salida segura se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar gestión de terceros y salida segura, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP4,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con gestión de terceros y salida segura.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Initial Access; Privilege Escalation; Credential Access; Lateral Movement; Collection; Fraud,GV; PR; DE,OWASP ASVS authentication and access control,draft
CSPTF-CTRL-SUP-001,CSPTF-DOM-17,SUP,Inventario SBOM y dependencias,,"Asegurar que inventario sbom y dependencias se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar inventario sbom y dependencias, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con inventario sbom y dependencias.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-SUP-002,CSPTF-DOM-17,SUP,Gobierno de repositorios y ramas,,"Asegurar que gobierno de repositorios y ramas se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar gobierno de repositorios y ramas, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con gobierno de repositorios y ramas.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-SUP-003,CSPTF-DOM-17,SUP,Verificación de paquetes y procedencia,,"Asegurar que verificación de paquetes y procedencia se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar verificación de paquetes y procedencia, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con verificación de paquetes y procedencia.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-SUP-004,CSPTF-DOM-17,SUP,Entornos de construcción aislados,,"Asegurar que entornos de construcción aislados se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar entornos de construcción aislados, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con entornos de construcción aislados.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-SUP-005,CSPTF-DOM-17,SUP,"Firmas, reproducibilidad y releases",,"Asegurar que firmas, reproducibilidad y releases se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar firmas, reproducibilidad y releases, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con firmas, reproducibilidad y releases.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-SUP-006,CSPTF-DOM-17,SUP,Gestión de vulnerabilidades de terceros,,"Asegurar que gestión de vulnerabilidades de terceros se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar gestión de vulnerabilidades de terceros, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con gestión de vulnerabilidades de terceros.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-SUP-007,CSPTF-DOM-17,SUP,Firmware y hardware de confianza,,"Asegurar que firmware y hardware de confianza se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar firmware y hardware de confianza, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con firmware y hardware de confianza.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-SUP-008,CSPTF-DOM-17,SUP,Respuesta a compromiso de supply chain,,"Asegurar que respuesta a compromiso de supply chain se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar respuesta a compromiso de supply chain, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP4,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con respuesta a compromiso de supply chain.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Resource Development; Initial Access; Execution; Defense Evasion; Impact,GV; ID; PR,OWASP Software Component Verification Standard themes,draft
CSPTF-CTRL-REG-001,CSPTF-DOM-18,REG,Inventario de obligaciones y jurisdicciones,,"Asegurar que inventario de obligaciones y jurisdicciones se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar inventario de obligaciones y jurisdicciones, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con inventario de obligaciones y jurisdicciones.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-REG-002,CSPTF-DOM-18,REG,Minimización y propósito de datos,,"Asegurar que minimización y propósito de datos se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar minimización y propósito de datos, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con minimización y propósito de datos.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-REG-003,CSPTF-DOM-18,REG,Seguridad de KYC y datos sensibles,,"Asegurar que seguridad de kyc y datos sensibles se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar seguridad de kyc y datos sensibles, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con seguridad de kyc y datos sensibles.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-REG-004,CSPTF-DOM-18,REG,"AML, KYT y screening basado en riesgo",,"Asegurar que aml, kyt y screening basado en riesgo se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar aml, kyt y screening basado en riesgo, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con aml, kyt y screening basado en riesgo.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-REG-005,CSPTF-DOM-18,REG,Travel Rule y transferencia segura,,"Asegurar que travel rule y transferencia segura se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar travel rule y transferencia segura, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con travel rule y transferencia segura.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-REG-006,CSPTF-DOM-18,REG,"Retención, borrado y derechos",,"Asegurar que retención, borrado y derechos se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar retención, borrado y derechos, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con retención, borrado y derechos.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-REG-007,CSPTF-DOM-18,REG,Trazabilidad y evidencia regulatoria,,"Asegurar que trazabilidad y evidencia regulatoria se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar trazabilidad y evidencia regulatoria, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con trazabilidad y evidencia regulatoria.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-REG-008,CSPTF-DOM-18,REG,Privacidad por diseño en datos on-chain,,"Asegurar que privacidad por diseño en datos on-chain se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar privacidad por diseño en datos on-chain, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP4,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con privacidad por diseño en datos on-chain.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Collection; Defense Evasion; Impact; Fraud,GV; ID; PR,OWASP privacy and data protection themes,draft
CSPTF-CTRL-MON-001,CSPTF-DOM-19,MON,Estrategia y cobertura de telemetría,,"Asegurar que estrategia y cobertura de telemetría se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar estrategia y cobertura de telemetría, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con estrategia y cobertura de telemetría.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-MON-002,CSPTF-DOM-19,MON,"Calidad, tiempo y sincronización de logs",,"Asegurar que calidad, tiempo y sincronización de logs se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar calidad, tiempo y sincronización de logs, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con calidad, tiempo y sincronización de logs.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-MON-003,CSPTF-DOM-19,MON,Detecciones on-chain y off-chain,,"Asegurar que detecciones on-chain y off-chain se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar detecciones on-chain y off-chain, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con detecciones on-chain y off-chain.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-MON-004,CSPTF-DOM-19,MON,Monitoreo de wallets y contratos críticos,,"Asegurar que monitoreo de wallets y contratos críticos se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar monitoreo de wallets y contratos críticos, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con monitoreo de wallets y contratos críticos.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-MON-005,CSPTF-DOM-19,MON,Detección de fraude y abuso,,"Asegurar que detección de fraude y abuso se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar detección de fraude y abuso, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con detección de fraude y abuso.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-MON-006,CSPTF-DOM-19,MON,"Correlación, enriquecimiento y atribución",,"Asegurar que correlación, enriquecimiento y atribución se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar correlación, enriquecimiento y atribución, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con correlación, enriquecimiento y atribución.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-MON-007,CSPTF-DOM-19,MON,Gestión de alertas y casos,,"Asegurar que gestión de alertas y casos se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar gestión de alertas y casos, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con gestión de alertas y casos.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-MON-008,CSPTF-DOM-19,MON,Validación continua de detecciones,,"Asegurar que validación continua de detecciones se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar validación continua de detecciones, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP4,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con validación continua de detecciones.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Collection; Impact; Fraud,DE; RS,SCSTG logging and event verification,draft
CSPTF-CTRL-IRR-001,CSPTF-DOM-20,IRR,Planes específicos por escenario,,"Asegurar que planes específicos por escenario se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar planes específicos por escenario, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con planes específicos por escenario.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Impact; Fraud,RS; RC,SCSTG incident-aware testing; CSPTF extension,draft
CSPTF-CTRL-IRR-002,CSPTF-DOM-20,IRR,"Autoridad, coordinación y comunicaciones",,"Asegurar que autoridad, coordinación y comunicaciones se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar autoridad, coordinación y comunicaciones, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP1,"Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con autoridad, coordinación y comunicaciones.","Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Impact; Fraud,RS; RC,SCSTG incident-aware testing; CSPTF extension,draft
CSPTF-CTRL-IRR-003,CSPTF-DOM-20,IRR,Contención on-chain y off-chain,,"Asegurar que contención on-chain y off-chain se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar contención on-chain y off-chain, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con contención on-chain y off-chain.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Impact; Fraud,RS; RC,SCSTG incident-aware testing; CSPTF extension,draft
CSPTF-CTRL-IRR-004,CSPTF-DOM-20,IRR,Preservación de evidencia y forense,,"Asegurar que preservación de evidencia y forense se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar preservación de evidencia y forense, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con preservación de evidencia y forense.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Impact; Fraud,RS; RC,SCSTG incident-aware testing; CSPTF extension,draft
CSPTF-CTRL-IRR-005,CSPTF-DOM-20,IRR,Recuperación de claves y servicios,,"Asegurar que recuperación de claves y servicios se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar recuperación de claves y servicios, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP2,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con recuperación de claves y servicios.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Impact; Fraud,RS; RC,SCSTG incident-aware testing; CSPTF extension,draft
CSPTF-CTRL-IRR-006,CSPTF-DOM-20,IRR,Reconciliación de activos y reservas,,"Asegurar que reconciliación de activos y reservas se diseñe, implemente, opere y evidencie de forma proporcional al riesgo del ecosistema de activos digitales.","La organización DEBE definir, aprobar, implementar, monitorear y revisar reconciliación de activos y reservas, manteniendo evidencia trazable y excepciones formalmente aceptadas.",AP3,Política o diseño aprobado; configuración o artefacto técnico; registro operativo; evidencia de revisión; prueba de eficacia relacionada con reconciliación de activos y reservas.,"Seguridad; Ingeniería; Operaciones; Riesgo; Cumplimiento, según el control.",Defense Evasion; Impact; Fraud,RS; RC,SCSTG incident-aware testing; CSPTF extension,draft
